make,model,year,cylinders,displ,fuelType,VClass,mpg
52,4814,2014,4.0,-1.2435220012789938,12,0,30
52,4814,2014,4.0,-1.2435220012789938,12,0,29
66,2183,2014,4.0,-1.2435220012789938,12,0,25
66,2183,2014,4.0,-1.2435220012789938,12,0,24
66,2183,2014,4.0,-0.9446253252349309,12,0,28
66,2183,2014,4.0,-0.9446253252349309,12,0,27
2,3708,2014,6.0,0.1762372099303053,8,2,30
52,4320,2014,4.0,-0.645728649190868,12,2,37
52,4322,2014,4.0,-0.645728649190868,12,2,37
52,1843,2014,4.0,-1.0940736632569625,12,2,31
93,1227,1985,6.0,-0.19738363512477344,12,0,20
24,2150,1987,8.0,0.6245822239963995,12,1,18
52,1850,2014,4.0,-1.0940736632569625,12,2,30
52,1843,2014,4.0,-1.0940736632569625,12,2,30
52,1843,2014,4.0,-0.9446253252349309,12,2,28
52,1843,2014,4.0,-0.9446253252349309,12,2,27
52,1845,2014,4.0,-0.9446253252349309,12,2,27
56,3510,2014,8.0,1.7454447591616358,8,2,19
56,3511,2014,8.0,1.7454447591616358,8,2,18
56,3512,2014,6.0,0.1762372099303053,8,2,31
56,3510,2014,6.0,0.32568554795233695,8,2,21
56,3511,2014,6.0,0.32568554795233695,8,2,20
24,2812,1987,8.0,0.6245822239963995,12,1,18
66,3293,2014,4.0,-0.645728649190868,12,2,37
66,3294,2014,4.0,-0.645728649190868,12,2,36
92,4172,2014,4.0,-1.0940736632569625,12,2,30
92,4172,2014,4.0,-1.0940736632569625,12,2,33
92,4175,2014,4.0,-1.0940736632569625,12,2,33
92,4172,2014,4.0,-1.0940736632569625,12,2,32
66,2180,2014,4.0,-1.2435220012789938,12,1,24
66,2180,2014,4.0,-1.2435220012789938,12,1,24
66,2180,2014,4.0,-0.9446253252349309,12,1,27
21,1668,1987,8.0,1.820168928172652,12,1,15
66,2180,2014,4.0,-0.9446253252349309,12,1,27
105,3345,2014,8.0,1.14765140707351,8,1,18
105,3347,2014,8.0,1.14765140707351,8,1,18
123,5249,2014,4.0,-0.645728649190868,12,13,24
123,5249,2014,4.0,-0.645728649190868,12,13,24
42,4643,2014,4.0,-1.2435220012789938,12,15,24
92,3879,2014,4.0,-0.5710044801798522,12,11,28
134,2469,2014,4.0,-0.42155614215782056,12,11,22
134,2469,2014,6.0,0.1762372099303053,12,11,21
25,1266,1987,6.0,0.7740305620184312,12,1,18
134,3678,2014,4.0,-0.5710044801798522,12,11,26
71,3783,2014,4.0,-0.9446253252349309,8,12,24
92,3875,2014,4.0,-0.5710044801798522,12,12,27
134,3681,2014,4.0,-0.5710044801798522,12,12,25
134,3689,2014,4.0,-0.5710044801798522,12,12,24
71,3791,2014,8.0,1.2970997450955415,11,27,16
71,3791,2014,6.0,-0.19738363512477344,11,27,19
134,2471,2014,6.0,0.1762372099303053,12,27,20
140,1002,2014,4.0,-1.0940736632569625,12,28,27
134,3431,2014,4.0,-1.3182461702900097,12,0,50
25,1266,1987,6.0,0.7740305620184312,12,1,19
140,1001,2014,4.0,-1.0940736632569625,12,0,27
140,1001,2014,4.0,-1.0940736632569625,12,0,27
92,3885,2014,4.0,-0.5710044801798522,12,11,25
92,3884,2014,4.0,-0.5710044801798522,12,12,24
92,2323,2015,6.0,0.4004097169633524,8,28,19
141,3963,2015,5.0,-0.5710044801798522,12,0,23
83,397,2015,4.0,-0.5710044801798522,12,2,30
83,397,2015,4.0,-0.5710044801798522,12,2,32
83,397,2015,4.0,-0.5710044801798522,12,2,29
66,2678,2015,6.0,0.4004097169633524,12,1,21
25,1266,1987,8.0,1.2970997450955415,12,1,17
66,2678,2015,8.0,1.2970997450955415,8,1,18
66,4339,2015,6.0,0.02678887190827367,12,11,21
83,1209,2015,4.0,-0.9446253252349309,12,11,28
83,1209,2015,4.0,-0.9446253252349309,12,11,29
83,1209,2015,4.0,-0.5710044801798522,12,11,27
66,4337,2015,4.0,-0.645728649190868,12,12,21
66,4337,2015,6.0,0.02678887190827367,12,12,20
83,1210,2015,4.0,-0.9446253252349309,12,12,27
83,1210,2015,4.0,-0.5710044801798522,12,12,26
141,4996,2015,6.0,-0.19738363512477344,12,12,20
25,1266,1987,8.0,1.2970997450955415,12,1,18
141,5005,2015,6.0,-0.19738363512477344,12,12,20
42,2210,2014,4.0,-1.3182461702900097,12,2,29
42,1055,2014,4.0,-0.9446253252349309,13,2,38
6,4484,2015,4.0,-0.9446253252349309,8,29,26
6,4480,2015,4.0,-0.9446253252349309,8,28,26
127,4868,2015,4.0,-0.9446253252349309,8,0,24
127,4868,2015,4.0,-0.5710044801798522,8,0,19
25,1266,1987,8.0,1.820168928172652,12,1,15
141,3963,2015,6.0,-0.19738363512477344,12,0,22
141,3992,2015,6.0,-0.19738363512477344,12,2,22
141,4740,2015,5.0,-0.5710044801798522,12,13,23
141,4740,2015,6.0,-0.19738363512477344,12,13,22
25,4283,2015,8.0,1.5212722521285886,3,23,19
43,4230,2015,8.0,1.5212722521285886,3,23,19
25,4301,2015,8.0,1.5212722521285886,3,24,18
43,4245,2015,8.0,1.5212722521285886,3,24,18
66,4339,2015,4.0,-0.645728649190868,12,11,23
24,1901,2015,8.0,2.193789773227731,12,26,17
42,2733,1987,8.0,1.2970997450955415,12,1,19
24,1904,2015,8.0,2.193789773227731,12,26,17
25,4512,2015,8.0,1.5212722521285886,3,26,18
25,4433,2015,8.0,1.5212722521285886,3,26,18
43,5118,2015,8.0,2.193789773227731,12,26,17
43,5119,2015,8.0,2.193789773227731,12,26,17
43,5118,2015,8.0,1.5212722521285886,3,26,18
43,5119,2015,8.0,1.5212722521285886,3,26,18
24,1902,2015,8.0,2.193789773227731,12,27,16
24,1905,2015,8.0,2.193789773227731,12,27,16
25,4516,2015,8.0,1.5212722521285886,3,27,18
42,2733,1987,8.0,1.8948930971836675,12,1,13
25,4435,2015,8.0,1.5212722521285886,3,27,18
43,5126,2015,8.0,2.193789773227731,12,27,16
43,5125,2015,8.0,2.193789773227731,12,27,16
43,5126,2015,8.0,1.5212722521285886,3,27,18
43,5125,2015,8.0,1.5212722521285886,3,27,18
11,66,2014,4.0,-0.9446253252349309,8,28,27
42,1056,2014,4.0,-0.9446253252349309,12,1,39
42,4639,2014,4.0,-1.2435220012789938,12,15,25
92,3196,2014,4.0,-0.9446253252349309,12,15,24
92,2776,2014,6.0,-0.19738363512477344,2,2,114
93,2140,1985,4.0,-1.0940736632569625,12,0,24
87,2428,1987,8.0,1.2970997450955415,12,1,19
61,2036,2015,8.0,1.2970997450955415,8,29,18
61,2027,2015,8.0,1.2970997450955415,8,29,18
61,2018,2015,6.0,-0.19738363512477344,8,29,23
61,2019,2015,6.0,-0.19738363512477344,8,29,23
61,2030,2015,6.0,-0.19738363512477344,8,29,22
61,2031,2015,6.0,-0.19738363512477344,8,29,22
61,5068,2015,8.0,1.2970997450955415,8,5,19
61,5069,2015,8.0,1.2970997450955415,8,5,18
61,5068,2015,8.0,1.2970997450955415,8,5,18
61,5069,2015,8.0,1.2970997450955415,8,5,17
73,4599,1987,8.0,1.2970997450955415,12,1,19
6,634,2015,4.0,-0.9446253252349309,8,28,27
127,4868,2015,4.0,-0.9446253252349309,8,0,21
61,5027,2015,8.0,1.2970997450955415,8,2,18
61,5041,2015,8.0,1.2970997450955415,8,1,18
61,5056,2015,8.0,1.2970997450955415,8,1,18
127,2173,2015,4.0,-0.5710044801798522,12,12,25
127,2173,2015,4.0,-0.5710044801798522,12,12,27
127,2173,2015,4.0,-0.9446253252349309,8,12,25
11,265,2014,4.0,-0.9446253252349309,8,28,26
50,1405,2014,4.0,-1.3182461702900097,12,0,44
93,1652,1987,6.0,0.4004097169633524,12,1,19
109,13,2014,6.0,-0.19738363512477344,1,23,23
109,14,2014,6.0,-0.19738363512477344,1,24,22
134,2476,2014,6.0,0.1762372099303053,12,27,28
134,2477,2014,6.0,0.1762372099303053,12,27,28
11,66,2014,4.0,-0.9446253252349309,8,28,26
11,2843,2014,6.0,-0.19738363512477344,8,28,25
11,2843,2014,6.0,-0.19738363512477344,8,28,22
50,1406,2014,4.0,-1.0940736632569625,0,0,31
114,2066,2014,8.0,2.193789773227731,8,23,11
93,3269,1987,6.0,0.4004097169633524,12,1,19
114,2066,2014,8.0,1.2970997450955415,8,23,13
114,2081,2014,8.0,2.193789773227731,8,24,11
114,2071,2014,8.0,2.193789773227731,8,24,11
114,2071,2014,8.0,1.2970997450955415,8,24,13
5,4759,2011,8.0,1.0729272380624946,8,29,16
125,1121,2011,8.0,0.6993063930074157,8,29,17
77,1863,2011,4.0,-1.0940736632569625,8,29,23
77,1863,2011,4.0,-1.0940736632569625,8,29,22
105,580,2011,6.0,0.5498580549853841,8,29,15
61,5068,2011,8.0,1.2970997450955415,8,5,17
104,1025,1987,6.0,0.4004097169633524,12,1,19
77,1941,2011,6.0,0.1762372099303053,8,5,21
77,1941,2011,6.0,0.1762372099303053,8,5,20
77,1941,2011,6.0,0.1762372099303053,8,5,23
77,1941,2011,6.0,0.1762372099303053,8,5,21
123,5235,2011,4.0,-1.4676945083120412,12,5,36
11,2837,2011,6.0,-0.19738363512477344,8,28,21
114,4408,2011,8.0,1.2970997450955415,8,28,16
2,4477,2011,4.0,-0.645728649190868,8,0,24
2,4477,2011,4.0,-0.645728649190868,8,0,25
2,4477,2011,6.0,0.1762372099303053,8,0,22
113,4263,1987,8.0,2.6421347872938252,12,1,9
86,1083,2011,6.0,-0.19738363512477344,8,0,21
26,118,2011,6.0,0.25096137894132114,12,1,21
32,1360,2011,6.0,0.25096137894132114,12,1,21
61,5041,2011,8.0,1.2970997450955415,8,1,17
82,384,2011,12.0,1.6707205901506204,8,1,12
82,411,2011,12.0,1.6707205901506204,8,1,12
82,392,2011,12.0,2.044341435205699,8,1,12
82,415,2011,12.0,2.044341435205699,8,1,12
2,4478,2011,4.0,-0.645728649190868,8,13,24
42,1951,2011,8.0,1.595996421139605,3,20,13
113,4263,1987,8.0,2.6421347872938252,12,1,9
62,2408,2011,6.0,0.25096137894132114,12,20,18
66,4377,2011,4.0,-0.9446253252349309,12,20,24
73,3230,2011,8.0,1.595996421139605,3,20,13
62,2409,2011,6.0,0.25096137894132114,12,21,18
66,4378,2011,4.0,-0.9446253252349309,12,21,23
73,2942,2011,6.0,0.32568554795233695,12,21,16
92,3164,2011,6.0,0.1762372099303053,8,21,19
52,2363,2015,6.0,0.4004097169633524,12,1,22
52,2359,2015,6.0,0.4004097169633524,12,1,19
52,2363,2015,8.0,1.2970997450955415,8,1,18
113,4263,1987,8.0,2.6421347872938252,12,1,8
24,1760,2014,4.0,-1.3929703393010255,9,28,33
6,629,2015,4.0,-1.0940736632569625,8,28,27
50,1392,2014,4.0,-1.0940736632569625,12,0,33
50,1392,2014,4.0,-0.645728649190868,8,0,25
50,1403,2014,4.0,-1.0940736632569625,12,0,34
132,3079,2014,6.0,-0.19738363512477344,2,1,89
132,3076,2014,6.0,-0.19738363512477344,2,1,95
26,50,2015,6.0,0.25096137894132114,12,2,22
72,3730,2015,6.0,0.1762372099303053,12,11,21
72,3739,2015,6.0,0.1762372099303053,8,11,29
119,551,1987,4.0,-0.9446253252349309,12,1,18
72,3733,2015,6.0,0.1762372099303053,12,12,21
72,3733,2015,6.0,0.1762372099303053,12,12,20
72,3740,2015,6.0,0.1762372099303053,8,12,28
11,278,2014,6.0,-0.19738363512477344,8,28,23
50,1392,2014,4.0,-1.0940736632569625,12,0,32
50,1392,2014,4.0,-1.0940736632569625,12,0,31
86,1140,2014,4.0,-0.9446253252349309,8,0,27
32,1631,2014,4.0,-1.3929703393010255,8,2,30
11,4965,2014,6.0,-0.19738363512477344,1,27,26
105,3340,2014,6.0,-0.19738363512477344,10,1,25
119,551,1987,4.0,-0.9446253252349309,12,1,19
79,1476,2014,3.0,-1.3182461702900097,8,28,31
79,1476,2014,3.0,-1.3182461702900097,8,28,33
79,1491,2014,4.0,-0.9446253252349309,8,28,28
25,1233,2014,8.0,2.7915831253158565,8,0,15
109,1057,2014,6.0,0.25096137894132114,12,6,21
11,5149,2015,4.0,-0.9446253252349309,8,29,26
11,5149,2015,4.0,-0.9446253252349309,8,29,26
11,5151,2015,6.0,-0.19738363512477344,8,29,19
11,5152,2015,6.0,-0.19738363512477344,8,29,19
93,2140,1985,4.0,-1.0940736632569625,12,0,26
119,551,1987,4.0,-0.9446253252349309,12,1,21
79,1489,2015,4.0,-1.2435220012789938,8,29,29
79,1485,2015,4.0,-1.2435220012789938,8,29,30
79,1506,2015,4.0,-1.2435220012789938,8,29,28
79,1500,2015,4.0,-1.2435220012789938,8,29,28
79,2644,2015,4.0,-1.2435220012789938,8,29,28
79,2649,2015,4.0,-1.2435220012789938,8,29,28
79,1481,2015,4.0,-1.2435220012789938,8,5,29
79,1495,2015,4.0,-1.2435220012789938,8,5,28
79,2643,2015,4.0,-1.2435220012789938,8,5,28
14,1461,2015,8.0,0.5498580549853841,8,28,16
119,551,1987,4.0,-0.9446253252349309,12,1,20
14,1460,2015,8.0,0.5498580549853841,8,0,18
79,1482,2015,4.0,-1.2435220012789938,8,0,27
79,1488,2015,4.0,-1.2435220012789938,8,0,27
79,1496,2015,4.0,-1.2435220012789938,8,0,28
79,1496,2015,4.0,-1.2435220012789938,8,0,28
79,1497,2015,4.0,-1.2435220012789938,8,0,26
79,1497,2015,4.0,-1.2435220012789938,8,0,27
79,1504,2015,4.0,-1.2435220012789938,8,0,28
79,1504,2015,4.0,-1.2435220012789938,8,0,28
79,1505,2015,4.0,-1.2435220012789938,8,0,26
119,551,1987,4.0,-0.9446253252349309,12,1,20
79,1505,2015,4.0,-1.2435220012789938,8,0,27
79,2616,2015,4.0,-1.2435220012789938,8,0,26
79,2616,2015,4.0,-1.2435220012789938,8,0,27
79,2618,2015,4.0,-1.2435220012789938,8,0,26
79,2618,2015,4.0,-1.2435220012789938,8,0,27
140,2328,2015,4.0,-0.9446253252349309,8,0,28
140,2328,2015,4.0,-0.9446253252349309,8,0,28
141,3968,2015,4.0,-0.9446253252349309,12,0,29
141,3968,2015,4.0,-0.9446253252349309,8,0,27
14,2154,2015,8.0,0.5498580549853841,8,2,17
20,4309,1987,4.0,-0.9446253252349309,12,13,24
26,49,2015,4.0,-0.645728649190868,12,2,27
26,49,2015,6.0,0.25096137894132114,12,2,23
141,3993,2015,4.0,-0.9446253252349309,12,2,29
11,4924,2015,4.0,-0.9446253252349309,8,1,26
11,4925,2015,6.0,-0.19738363512477344,8,1,21
11,4938,2015,4.0,-0.9446253252349309,8,11,24
50,2143,2015,4.0,-1.3182461702900097,12,13,34
50,2143,2015,4.0,-1.3182461702900097,12,13,32
141,4744,2015,4.0,-0.9446253252349309,12,13,29
2,3700,2015,6.0,0.1762372099303053,8,11,23
20,4309,1987,4.0,-0.9446253252349309,12,13,25
141,5001,2015,4.0,-0.9446253252349309,12,11,27
141,5006,2015,4.0,-0.9446253252349309,12,11,27
141,5001,2015,4.0,-0.9446253252349309,8,11,25
2,3701,2015,6.0,0.1762372099303053,8,12,22
11,4941,2015,4.0,-0.9446253252349309,8,12,24
11,4944,2015,6.0,-0.19738363512477344,8,12,21
141,5005,2015,6.0,-0.04793529710274182,12,12,21
141,4996,2015,6.0,-0.04793529710274182,12,12,20
79,1495,2015,4.0,-1.2435220012789938,8,5,29
127,998,2015,4.0,-0.9446253252349309,8,5,24
20,4309,1987,4.0,-0.9446253252349309,12,13,24
127,998,2015,4.0,-0.9446253252349309,8,5,28
11,265,2015,4.0,-0.9446253252349309,8,28,26
11,418,2015,6.0,-0.19738363512477344,8,28,25
11,338,2015,4.0,-0.9446253252349309,8,2,26
11,4923,2015,4.0,-0.9446253252349309,8,1,26
50,2143,2015,4.0,-1.3182461702900097,12,13,36
105,601,2015,8.0,0.9982030690514783,9,29,22
11,268,2014,4.0,-0.9446253252349309,8,28,25
79,1491,2014,4.0,-0.9446253252349309,8,28,29
13,5177,2014,6.0,-0.19738363512477344,2,11,63
20,4309,1987,4.0,-0.9446253252349309,12,13,26
13,5177,2013,6.0,-0.19738363512477344,2,11,63
79,1489,2015,4.0,-1.2435220012789938,8,29,29
79,1485,2015,4.0,-1.2435220012789938,8,29,32
79,1506,2015,4.0,-1.2435220012789938,8,29,29
79,1500,2015,4.0,-1.2435220012789938,8,29,29
79,2644,2015,4.0,-1.2435220012789938,8,29,29
79,2649,2015,4.0,-1.2435220012789938,8,29,29
79,1481,2015,4.0,-1.2435220012789938,8,5,29
79,2643,2015,4.0,-1.2435220012789938,8,5,29
11,417,2015,6.0,-0.19738363512477344,8,28,24
25,1311,1987,4.0,-0.9446253252349309,12,13,24
11,421,2015,6.0,-0.19738363512477344,8,28,23
11,420,2015,6.0,-0.19738363512477344,8,28,23
11,280,2015,6.0,-0.19738363512477344,8,0,25
11,419,2015,6.0,-0.19738363512477344,8,0,24
11,422,2015,6.0,-0.19738363512477344,8,0,23
79,1482,2015,4.0,-1.2435220012789938,8,0,29
79,1488,2015,4.0,-1.2435220012789938,8,0,29
11,468,2015,6.0,-0.19738363512477344,1,1,26
86,4041,2015,8.0,2.193789773227731,8,29,15
86,4042,2015,8.0,2.193789773227731,8,29,15
25,1311,1987,4.0,-0.9446253252349309,12,13,25
11,437,2015,8.0,0.8487547310294473,8,28,19
11,436,2015,8.0,0.8487547310294473,8,28,19
11,438,2015,8.0,0.8487547310294473,8,0,19
11,843,2015,8.0,0.8487547310294473,8,0,19
92,4828,2015,4.0,-1.2435220012789938,12,0,34
92,4828,2015,4.0,-1.2435220012789938,12,0,30
92,4828,2015,4.0,-1.2435220012789938,12,0,29
11,4940,2015,4.0,-0.9446253252349309,1,12,30
83,2977,2015,4.0,-0.9446253252349309,8,29,24
83,2977,2015,4.0,-0.9446253252349309,8,29,24
25,1311,1987,4.0,-0.9446253252349309,12,13,25
83,2977,2015,4.0,-0.9446253252349309,8,29,23
25,4351,2015,4.0,-1.5424186773230573,12,28,33
25,4351,2015,4.0,-1.5424186773230573,12,28,34
11,267,2015,4.0,-0.9446253252349309,8,0,26
14,3160,2015,8.0,2.6421347872938252,8,2,13
52,1900,2015,8.0,1.2970997450955415,8,1,18
66,1226,2015,6.0,0.02678887190827367,12,1,22
86,3945,2015,8.0,1.0729272380624946,8,1,20
86,3981,2015,8.0,1.6707205901506204,8,1,18
86,3946,2015,8.0,1.0729272380624946,8,1,19
93,2140,1985,4.0,-0.9446253252349309,12,0,24
25,1311,1987,6.0,-0.3468319731468051,12,13,20
71,2717,2015,4.0,-0.9446253252349309,8,12,20
89,5190,2014,6.0,-0.19738363512477344,2,28,112
11,433,2015,8.0,0.8487547310294473,8,28,20
11,431,2015,8.0,0.8487547310294473,8,28,20
11,2904,2015,8.0,0.8487547310294473,8,28,17
11,2904,2015,8.0,0.8487547310294473,8,28,16
11,2903,2015,8.0,0.8487547310294473,8,28,17
11,2903,2015,8.0,0.8487547310294473,8,28,16
11,435,2015,8.0,0.8487547310294473,8,0,20
11,2905,2015,8.0,0.8487547310294473,8,0,17
25,1311,1987,6.0,-0.3468319731468051,12,13,20
11,2905,2015,8.0,0.8487547310294473,8,0,16
141,3971,2015,6.0,-0.19738363512477344,12,0,21
66,3290,2015,4.0,-0.9446253252349309,12,2,24
56,3527,2015,6.0,0.32568554795233695,8,13,20
56,3528,2015,6.0,0.32568554795233695,8,13,20
141,4745,2015,6.0,-0.19738363512477344,12,13,21
56,3537,2015,6.0,0.32568554795233695,8,11,19
56,3536,2015,6.0,0.32568554795233695,8,12,18
92,2776,2015,6.0,-0.19738363512477344,2,2,114
84,2965,2014,8.0,0.4004097169633524,8,29,18
92,3019,1987,6.0,-0.19738363512477344,12,13,18
84,2966,2014,8.0,0.4004097169633524,8,29,18
70,2505,2015,10.0,1.4465480831175732,8,29,16
14,1461,2015,12.0,2.044341435205699,11,28,15
14,1460,2015,12.0,2.044341435205699,11,0,15
6,3989,2015,8.0,0.5498580549853841,8,2,20
6,663,2015,8.0,0.5498580549853841,8,2,22
6,663,2015,6.0,-0.19738363512477344,8,2,22
14,2154,2015,12.0,2.044341435205699,11,2,14
6,664,2015,8.0,0.5498580549853841,8,1,21
6,664,2015,12.0,2.268513942238746,8,1,16
92,4179,1987,4.0,-1.2435220012789938,12,13,24
6,664,2015,6.0,-0.19738363512477344,1,1,28
6,664,2015,6.0,-0.19738363512477344,8,1,22
42,4527,2015,6.0,0.1762372099303053,3,1,23
5,4757,2015,8.0,1.0729272380624946,8,29,15
5,4759,2015,8.0,1.0729272380624946,8,29,15
5,4805,2015,8.0,1.0729272380624946,8,29,15
5,4757,2015,8.0,1.0729272380624946,8,29,16
5,4759,2015,8.0,1.0729272380624946,8,29,16
5,4805,2015,8.0,1.0729272380624946,8,29,16
18,4830,2015,16.0,3.5388248154260147,8,29,10
92,4179,1987,4.0,-1.2435220012789938,12,13,27
123,2104,2015,4.0,-0.9446253252349309,8,5,24
123,2104,2015,4.0,-0.9446253252349309,8,5,28
52,2360,2015,6.0,0.4004097169633524,8,28,19
52,2360,2015,6.0,0.4004097169633524,8,28,19
66,2183,2015,4.0,-0.9446253252349309,12,0,28
66,2183,2015,4.0,-0.9446253252349309,12,0,27
66,2183,2015,4.0,-1.2435220012789938,12,0,25
66,2183,2015,4.0,-1.2435220012789938,12,0,24
61,5033,2015,8.0,1.2970997450955415,11,2,18
66,3290,2015,4.0,-0.645728649190868,12,2,26
92,4180,1987,4.0,-1.2435220012789938,12,13,23
66,2179,2015,4.0,-1.0940736632569625,12,2,29
66,2179,2015,4.0,-0.9446253252349309,12,2,29
140,3364,2015,6.0,0.25096137894132114,8,2,23
66,2180,2015,4.0,-0.9446253252349309,12,1,28
66,2180,2015,4.0,-1.2435220012789938,12,1,24
66,2180,2015,4.0,-1.2435220012789938,12,1,24
86,3977,2015,12.0,2.044341435205699,8,1,16
86,3983,2015,12.0,2.044341435205699,8,1,15
73,2937,2015,4.0,-0.9446253252349309,12,11,23
73,2936,2015,4.0,-0.9446253252349309,12,12,22
32,1436,1987,4.0,-0.9446253252349309,12,13,21
73,2936,2015,4.0,-0.7204528182018839,12,12,21
105,2984,2015,6.0,-0.19738363512477344,8,12,19
105,2986,2015,6.0,0.25096137894132114,8,12,19
25,4512,2015,8.0,1.5212722521285886,12,26,18
25,4433,2015,8.0,1.5212722521285886,12,26,18
43,5118,2015,8.0,1.5212722521285886,12,26,18
43,5119,2015,8.0,1.5212722521285886,12,26,18
25,4516,2015,8.0,1.5212722521285886,12,27,18
25,4435,2015,8.0,1.5212722521285886,12,27,18
43,5126,2015,8.0,1.5212722521285886,12,27,18
32,1436,1987,4.0,-0.9446253252349309,12,13,23
43,5125,2015,8.0,1.5212722521285886,12,27,18
144,5180,2015,3.0,-1.6918670153450885,8,29,36
144,5178,2015,3.0,-1.6918670153450885,8,29,36
5,1617,2015,12.0,1.9696172661946836,8,5,15
6,631,2015,4.0,-0.9446253252349309,8,28,26
6,630,2015,4.0,-1.0940736632569625,8,28,28
11,2879,2015,6.0,-0.19738363512477344,8,28,20
11,2854,2015,6.0,-0.19738363512477344,8,0,20
11,2854,2015,6.0,-0.19738363512477344,8,0,19
11,283,2015,6.0,-0.19738363512477344,8,0,24
32,1436,1987,4.0,-0.9446253252349309,12,13,21
11,2881,2015,6.0,-0.19738363512477344,8,0,20
11,2881,2015,6.0,-0.19738363512477344,8,0,19
20,4826,2015,4.0,-0.9446253252349309,12,0,24
20,4826,2015,4.0,-0.9446253252349309,12,0,24
24,772,2015,6.0,0.25096137894132114,12,0,22
24,773,2015,6.0,0.25096137894132114,12,0,21
25,4328,2015,4.0,-1.3929703393010255,12,0,30
25,4331,2015,4.0,-1.3929703393010255,12,0,28
89,3050,2015,3.0,-1.5424186773230573,12,0,36
89,3050,2015,3.0,-1.5424186773230573,12,0,39
32,1436,1987,4.0,-0.9446253252349309,12,13,23
123,5247,2015,4.0,-0.5710044801798522,12,0,26
123,5247,2015,4.0,-0.5710044801798522,12,0,26
2,3707,2015,6.0,0.1762372099303053,8,2,23
6,3986,2015,8.0,0.5498580549853841,8,2,20
6,3959,2015,8.0,0.5498580549853841,8,2,20
6,3715,2015,8.0,0.5498580549853841,8,2,18
11,2893,2015,8.0,0.8487547310294473,8,2,17
11,2893,2015,8.0,0.8487547310294473,8,2,16
20,3837,2015,4.0,-0.9446253252349309,12,2,22
20,2748,2015,6.0,0.25096137894132114,12,2,21
3,2322,1985,6.0,-0.5710044801798522,12,5,19
93,2140,1985,4.0,-0.9446253252349309,12,0,26
42,1928,1987,4.0,-1.019349494245947,12,13,25
20,2748,2015,6.0,0.25096137894132114,3,2,21
20,3839,2015,4.0,-0.645728649190868,12,2,28
20,2750,2015,4.0,-0.645728649190868,12,2,28
20,3836,2015,4.0,-0.9446253252349309,12,2,24
20,2749,2015,6.0,0.25096137894132114,3,2,20
20,3836,2015,4.0,-0.9446253252349309,12,2,24
20,3836,2015,4.0,-0.645728649190868,12,2,23
24,1197,2015,6.0,0.25096137894132114,12,2,21
25,1580,2015,4.0,-1.3929703393010255,12,2,30
25,4329,2015,4.0,-1.3929703393010255,12,2,30
42,1928,1987,4.0,-1.019349494245947,12,13,31
25,4330,2015,4.0,-1.3929703393010255,12,2,28
25,1580,2015,4.0,-1.3929703393010255,12,2,30
25,1580,2015,4.0,-1.0940736632569625,12,2,26
25,1580,2015,4.0,-1.0940736632569625,12,2,29
25,2993,2015,4.0,-0.5710044801798522,12,2,29
25,2993,2015,4.0,-0.9446253252349309,12,2,24
52,1843,2015,4.0,-0.9446253252349309,12,2,28
52,1843,2015,4.0,-0.9446253252349309,12,2,28
61,5027,2015,4.0,-0.9446253252349309,8,2,23
92,853,2015,4.0,-0.5710044801798522,12,2,31
42,1928,1987,4.0,-1.019349494245947,12,13,28
92,853,2015,6.0,0.1762372099303053,12,2,26
24,5097,2015,6.0,0.25096137894132114,12,1,21
24,5098,2015,6.0,0.25096137894132114,12,1,19
25,2556,2015,6.0,0.25096137894132114,12,1,21
25,2556,2015,6.0,0.25096137894132114,3,1,22
25,2556,2015,4.0,-0.5710044801798522,12,1,25
25,2558,2015,6.0,0.25096137894132114,3,1,22
42,4523,2015,6.0,0.1762372099303053,12,1,20
42,4526,2015,4.0,-0.9446253252349309,12,1,26
50,1409,1987,4.0,-1.3182461702900097,12,13,26
42,4526,2015,6.0,0.1762372099303053,12,1,23
42,4524,2015,6.0,0.1762372099303053,3,1,21
42,4523,2015,6.0,0.1762372099303053,12,1,21
52,4316,2015,4.0,-0.645728649190868,12,1,28
52,4327,2015,4.0,-0.645728649190868,12,1,27
73,2938,2015,6.0,0.1762372099303053,12,1,20
42,4649,2015,6.0,0.32568554795233695,3,33,16
42,4646,2015,6.0,0.1762372099303053,12,33,16
24,5099,2015,6.0,0.25096137894132114,12,15,17
24,5100,2015,6.0,0.25096137894132114,12,15,17
50,1409,1987,4.0,-1.3182461702900097,12,13,28
2,2922,2015,6.0,0.1762372099303053,8,11,23
25,1899,2015,4.0,-0.645728649190868,3,11,26
25,1271,2015,4.0,-0.645728649190868,3,11,23
25,1899,2015,6.0,0.25096137894132114,12,11,19
25,1899,2015,4.0,-0.645728649190868,12,11,26
43,4568,2015,4.0,-0.645728649190868,3,11,26
43,4568,2015,6.0,0.25096137894132114,12,11,19
43,4568,2015,4.0,-0.645728649190868,12,11,26
50,3401,2015,6.0,0.1762372099303053,12,11,20
2,2923,2015,6.0,0.1762372099303053,8,12,21
50,1410,1987,4.0,-1.3182461702900097,12,13,24
25,1894,2015,6.0,0.25096137894132114,12,12,19
25,1894,2015,4.0,-0.645728649190868,12,12,23
43,4567,2015,6.0,0.25096137894132114,12,12,19
43,4567,2015,4.0,-0.645728649190868,12,12,23
50,3402,2015,6.0,0.1762372099303053,12,12,20
127,3300,2015,4.0,-0.5710044801798522,12,12,28
